ORDER_ID,CUSTOMER_ID,ORDER_DATE,TOTAL_AMOUNT,DISCOUNT_AMOUNT,TAX_AMOUNT,STATUS,CREATED_AT
1331,132,2025-02-08,0,24.55,27.86,COMPLETED,2025-04-03 17:17:59.0
1332,133,2025-06-03,0,19.05,26.84,COMPLETED,2025-05-12 03:13:33.0
1333,134,2025-03-25,0,8.12,16.9,COMPLETED,2025-05-13 07:07:50.0
1334,135,2025-09-08,0,10.59,2.56,COMPLETED,2025-10-31 06:17:29.0
1335,136,2025-06-12,0,27.67,5.01,PENDING,2025-02-17 18:16:04.0
1336,137,2025-07-25,0,35.52,9.34,COMPLETED,2025-07-26 09:55:18.0
1337,138,2025-11-23,0,29.26,4.38,COMPLETED,2025-11-11 04:08:46.0
1338,139,2025-03-28,0,19.38,16.6,COMPLETED,2025-12-04 04:56:17.0
1339,140,2025-05-13,0,23.16,27.72,COMPLETED,2025-09-20 06:05:28.0
1340,141,2025-07-06,0,26.91,28.13,CANCELLED,2026-01-10 08:55:41.0
1341,142,2025-08-07,0,44.08,16.75,COMPLETED,2025-12-02 02:28:59.0
1342,143,2025-11-30,0,18.31,4.8,COMPLETED,2025-05-21 15:24:24.0
1343,144,2025-07-06,0,34.8,5.14,COMPLETED,2025-11-16 01:32:02.0
1344,145,2025-02-26,0,10.28,16.06,COMPLETED,2025-12-19 06:41:15.0
1345,146,2025-01-23,0,6.93,28.57,PENDING,2025-08-16 05:35:30.0
1346,147,2025-05-27,0,24.29,23.68,COMPLETED,2025-07-23 06:13:38.0
1347,148,2025-07-24,0,26.14,29.56,COMPLETED,2025-03-02 17:43:24.0
1348,149,2025-06-04,0,49.52,7,COMPLETED,2026-01-03 22:26:04.0
1946,147,2025-05-25,0,9.01,25.32,COMPLETED,2025-06-10 01:37:34.0
1947,148,2025-04-11,0,18.4,16.47,COMPLETED,2025-05-24 16:11:36.0
1948,149,2025-04-24,0,38.98,27.25,COMPLETED,2025-07-24 03:02:27.0
1949,150,2025-04-16,0,5.23,25.64,COMPLETED,2025-10-27 03:20:51.0
1950,151,2025-05-23,0,22.21,10.07,CANCELLED,2025-03-04 04:59:57.0
1951,152,2025-02-11,0,8.64,8.39,COMPLETED,2025-03-13 07:27:16.0
1952,153,2025-12-14,0,38.32,18.87,COMPLETED,2025-08-08 10:36:38.0
1953,154,2025-05-19,0,35.4,26.65,COMPLETED,2025-10-02 19:03:54.0
1954,155,2025-04-16,0,31.38,20.37,COMPLETED,2025-02-24 01:29:22.0
1955,156,2025-10-28,0,11.91,7.1,PENDING,2025-08-23 09:42:59.0
1956,157,2025-03-28,0,41.86,21.79,COMPLETED,2025-06-02 12:59:39.0
1957,158,2025-04-26,0,42.96,20.42,COMPLETED,2025-11-27 11:13:32.0
1958,159,2026-01-10,0,24.99,8.73,COMPLETED,2025-10-28 05:50:45.0
1959,160,2025-01-29,0,33.99,29.21,COMPLETED,2025-04-25 19:01:49.0
1960,161,2025-03-16,0,25.47,1.76,CANCELLED,2025-08-15 20:09:05.0
1961,162,2025-01-23,0,23.81,27.65,COMPLETED,2025-07-26 09:47:40.0
1962,163,2025-09-10,0,30.78,11.42,COMPLETED,2025-01-30 06:27:41.0
1963,164,2025-11-15,0,7.69,18.48,COMPLETED,2025-08-06 06:11:02.0
1964,165,2025-10-31,0,6.33,14.88,COMPLETED,2025-05-25 01:42:53.0
1965,166,2025-02-10,0,46.61,28.98,PENDING,2025-12-12 05:54:22.0
1966,167,2025-11-06,0,44.72,19.59,COMPLETED,2025-06-04 09:11:24.0
1967,168,2025-09-18,0,43.59,29.95,COMPLETED,2025-06-17 21:56:06.0
1968,169,2025-12-28,0,36.22,9.61,COMPLETED,2025-11-06 17:42:00.0
1969,170,2025-06-18,0,10.81,25.87,COMPLETED,2025-11-23 18:30:06.0
1970,171,2025-08-22,0,8.43,17.51,CANCELLED,2025-02-27 05:45:01.0
1971,172,2025-02-17,0,17.27,17.35,COMPLETED,2025-10-29 06:07:14.0
1972,173,2025-07-24,0,38.53,25.59,COMPLETED,2025-02-25 21:58:34.0
1973,174,2025-06-19,0,47.2,24.34,COMPLETED,2026-01-07 08:22:41.0
1974,175,2025-09-11,0,35.02,1.62,COMPLETED,2025-09-27 16:47:16.0
1975,176,2025-10-04,0,46.28,2.17,PENDING,2025-08-26 07:29:17.0
1976,177,2025-10-07,0,34.53,4.98,COMPLETED,2025-04-21 13:48:13.0
1977,178,2025-11-04,0,25.72,17.65,COMPLETED,2025-06-10 11:22:34.0
1978,179,2025-12-05,0,7.15,15.95,COMPLETED,2025-03-17 05:51:35.0
1979,180,2025-11-01,0,28.8,9.48,COMPLETED,2025-05-17 18:43:02.0
1980,181,2025-05-28,0,27,15.24,CANCELLED,2025-02-22 22:36:57.0
1981,182,2025-03-29,0,41.14,18.03,COMPLETED,2025-08-27 16:34:10.0
1982,183,2025-09-03,0,19.32,14.83,COMPLETED,2025-03-10 02:39:55.0
1983,184,2025-12-26,0,45.41,16.05,COMPLETED,2025-05-17 18:08:29.0
1984,185,2025-04-20,0,36.79,18.62,COMPLETED,2025-12-09 20:46:06.0
1985,186,2025-04-20,0,11.21,24.21,PENDING,2025-06-15 12:38:01.0
1986,187,2025-03-29,0,21.36,21.54,COMPLETED,2025-04-08 15:41:17.0
1987,188,2025-07-26,0,9.38,20.51,COMPLETED,2025-01-26 03:32:57.0
1988,189,2025-11-16,0,28.05,6.29,COMPLETED,2025-12-17 17:38:14.0
1989,190,2025-04-25,0,33.24,23.07,COMPLETED,2025-05-29 01:53:10.0
1990,191,2025-01-22,0,32.64,17.76,CANCELLED,2025-10-18 16:55:24.0
1991,192,2025-09-04,0,9.19,8.31,COMPLETED,2025-03-13 08:31:03.0
1992,193,2025-04-12,0,10.55,27.68,COMPLETED,2025-02-07 21:27:37.0
1993,194,2025-05-14,0,9.17,7.91,COMPLETED,2025-08-12 07:44:18.0
1994,195,2025-03-08,0,13.97,19.99,COMPLETED,2025-10-09 04:18:04.0
1995,196,2025-02-18,0,16.69,10.97,PENDING,2025-07-08 08:40:03.0
1996,197,2025-03-16,0,34.66,27.62,COMPLETED,2025-04-08 05:34:50.0
1997,198,2025-07-05,0,17.6,9.3,COMPLETED,2025-04-30 02:01:12.0
1998,199,2025-09-17,0,13.34,10.51,COMPLETED,2025-12-10 04:01:46.0
1999,200,2025-10-20,0,7.35,13.12,COMPLETED,2025-06-27 05:29:55.0
2000,201,2025-07-19,0,33.28,21.19,CANCELLED,2025-11-24 22:24:12.0
